"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"US-EIN-300108263-GGProj:31180","Plant Onions to Restore Farmer's Human Rights","GlobalGiving.org",177,177,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A31180",3
"US-EIN-300108263-GGProj:32009","Raise the Girlz to be Future Leaders in Jamaica","GlobalGiving.org","4,702","4,702","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A32009",3
"US-EIN-300108263-GGProj:3244","Improving elderly care in Jamaica","GlobalGiving.org",400,400,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A3244",3
"US-EIN-300108263-GGProj:3327","Surfing Medicine International","GlobalGiving.org",250,250,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A3327",3
"US-EIN-300108263-GGProj:36347","End-Of-Year  Empower Girlz with Goals to Become","GlobalGiving.org",590,590,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A36347",3
"US-EIN-300108263-GGProj:38210","Restore &amp; Rebuild J-FLAG's Office, Rainbow House","GlobalGiving.org",93,93,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A38210",3
"US-EIN-300108263-GGProj:45478","Empower Jamaican Fishermen to Restore Marine-Life","GlobalGiving.org","20,685","20,685","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A45478",2
"US-EIN-300108263-GGProj:4702","Rebuilding women’s community center in Jamaica","GlobalGiving.org","4,534","4,534","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A4702",3
"US-EIN-300108263-GGProj:7592","Nourish the minds of 150 children in rural Jamaica","GlobalGiving.org",782,782,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A7592",3
"US-EIN-300108263-GGProj:8425","Feed A Hungry Child Today","GlobalGiving.org",60,60,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A8425",3
"US-EIN-300108263-GGProj:8694","Send a Child to High School in Jamaica","GlobalGiving.org","32,465","32,465","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A8694",3
"US-EIN-300108263-GGProj:9483","Spay-Neuter 500 Dogs &amp; Cats in Poor Countries","GlobalGiving.org",926,926,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A9483",3
"US-EIN-300108263-GGProj:9979","Learning &amp; Technology Center for Youth in Jamaica","GlobalGiving.org","22,873","22,873","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A9979",3
"US-EIN-521257057-US-EIN-521257057-NDCPARTNERSHIP","NDC Partnership Support Unit and CAEP","World Resources Institute",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-521257057-US-EIN-521257057-NDCPARTNERSHIP",2
"US-GOV-10-47861","President's Emergency Plan for AIDS Relief - F Operational Plan Programs","Peace Corp","118,206","124,115","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-47861",3
"US-GOV-1-0562D55A2B63","Staff Travel Costs","United States Agency for International Development (USAID)",441,"6,541","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-0562D55A2B63",3
"US-GOV-10-68206","U.S. Peace Corps Direct Volunteer Support","Peace Corp","193,539,170","193,921,410","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68206",3
"US-GOV-10-68207","U.S. Peace Corps Direct Volunteer Support","Peace Corp","37,706,824","37,793,728","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68207",3
"US-GOV-10-68208","U.S. Peace Corps Direct Volunteer Support","Peace Corp","70,567,384","71,837,880","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68208",3
"US-GOV-10-68211","U.S. Peace Corps Other Development Activities","Peace Corp","159,232,110","158,160,100","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68211",3
"US-GOV-10-68212","U.S. Peace Corps Other Development Activities","Peace Corp","36,054,244","36,117,360","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68212",3
"US-GOV-10-68213","U.S. Peace Corps Other Development Activities","Peace Corp","35,422,356","34,671,120","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68213",3
"US-GOV-10-68217","U.S. Peace Corps Overseas Program Support","Peace Corp","384,304,100","382,078,050","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68217",3
"US-GOV-10-68218","U.S. Peace Corps Overseas Program Support","Peace Corp","73,035,230","72,536,730","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68218",3
"US-GOV-10-68219","U.S. Peace Corps Overseas Program Support","Peace Corp","133,150,530","131,706,704","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68219",3
"US-GOV-10-68227","U.S. Peace Corps Volunteer In-Service Training","Peace Corp","13,853,414","13,839,781","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68227",3
"US-GOV-10-68228","U.S. Peace Corps Volunteer In-Service Training","Peace Corp","2,201,242","2,206,817","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68228",3
"US-GOV-10-68229","U.S. Peace Corps Volunteer In-Service Training","Peace Corp","6,433,774","6,538,232","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68229",3
"US-GOV-10-68232","U.S. Peace Corps Volunteer Medical Support","Peace Corp","201,830,880","196,643,360","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68232",3
"US-GOV-10-68233","U.S. Peace Corps Volunteer Medical Support","Peace Corp","37,330,996","36,350,716","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68233",3
"US-GOV-10-68234","U.S. Peace Corps Volunteer Medical Support","Peace Corp","66,090,624","64,567,280","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68234",3
"US-GOV-10-68237","U.S. Peace Corps Volunteer Pre-Service Training","Peace Corp","82,475,190","81,779,816","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68237",3
"US-GOV-10-68238","U.S. Peace Corps Volunteer Pre-Service Training","Peace Corp","15,956,699","16,071,759","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68238",3
"US-GOV-10-68239","U.S. Peace Corps Volunteer Pre-Service Training","Peace Corp","29,232,190","29,273,810","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68239",3
"US-GOV-10-68247","U.S. Peace Corps Volunteer Safety and Security","Peace Corp","57,503,848","56,833,008","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68247",3
"US-GOV-10-68248","U.S. Peace Corps Volunteer Safety and Security","Peace Corp","11,285,933","11,116,226","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68248",3
"US-GOV-10-68249","U.S. Peace Corps Volunteer Safety and Security","Peace Corp","18,824,858","18,710,020","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68249",3
"US-GOV-10-68251","U.S. Peace Corps Direct Volunteer Support","Peace Corp","7,862,187","8,473,912","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68251",3
"US-GOV-10-68278","U.S. Peace Corps Direct Volunteer Support","Peace Corp","661,758","780,970","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68278",3
"US-GOV-10-68337","U.S. Peace Corps Direct Volunteer Support - Administrative","Peace Corp","-9,893",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68337",3
"US-GOV-10-68413","U.S. Peace Corps Overseas Program Support","Peace Corp","7,803,853","7,290,061","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68413",3
"US-GOV-10-68438","U.S. Peace Corps Overseas Program Support","Peace Corp","5,613,762","5,528,673","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68438",3
"US-GOV-10-68506","U.S. Peace Corps Overseas Program Support - Administrative","Peace Corp",-626,"3,689","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68506",3
"US-GOV-10-68577","U.S. Peace Corps Volunteer In-Service Training","Peace Corp","111,017","84,885","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68577",3
"US-GOV-10-68618","U.S. Peace Corps Volunteer In-Service Training","Peace Corp","2,322,159","2,411,437","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68618",3
"US-GOV-10-68648","U.S. Peace Corps Volunteer Medical Support","Peace Corp","1,183,470","1,116,354","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68648",3
"US-GOV-10-68686","U.S. Peace Corps Volunteer Medical Support","Peace Corp","2,909,954","3,157,612","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68686",3
"US-GOV-10-68691","U.S. Peace Corps Volunteer Medical Support","Peace Corp","2,773,599","2,878,146","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68691",3
"US-GOV-10-68704","U.S. Peace Corps Volunteer Medical Support - Administrative","Peace Corp",-25,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68704",3
"US-GOV-10-68746","U.S. Peace Corps Volunteer Pre-Service Training","Peace Corp","1,183,173","1,064,599","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68746",3
"US-GOV-10-68788","U.S. Peace Corps Volunteer Pre-Service Training","Peace Corp","3,275,569","3,445,045","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68788",3
"US-GOV-10-68794","U.S. Peace Corps Volunteer Pre-Service Training - Administrative","Peace Corp",-353,"3,216","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68794",3
"US-GOV-10-68818","U.S. Peace Corps Volunteer Safety and Security","Peace Corp","159,689","159,257","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68818",3
"US-GOV-10-68843","U.S. Peace Corps Volunteer Safety and Security","Peace Corp","303,937","289,903","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-10-68843",3
"US-GOV-1-080308DEA9C1","Staff Travel Costs","United States Agency for International Development (USAID)",-453,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-080308DEA9C1",2
"US-GOV-1-0FEB6F399475","Staff Travel Costs","United States Agency for International Development (USAID)","18,034","11,174","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-0FEB6F399475",3
"US-GOV-11-01198701B","Bureau of Energy Resources - Miscellaneous/Other Contractual Services - Other Contractual Services NOC (A, B, C) (ITA) (INS) (FAS)","United States Department of State","-23,922","-23,922","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-01198701B",3
"US-GOV-1-11395C208C0F","Administrative Costs","United States Agency for International Development (USAID)","3,808,235","3,833,401","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-11395C208C0F",3
"US-GOV-11-256673","DOD - International Military Eduation &amp; Training (IMET) Program/Deliveries","United States Department of State","1,235,911,600","985,676,900","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-256673",3
"US-GOV-11-256674","DOD - Foreign Military Financing (FMF) Program, Payment Waived","United States Department of State","73,829,330,000","73,829,330,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-256674",3
"US-GOV-11-75363","Anti-Terrorism Training","United States Department of State","147,225,420","69,033,296","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-75363",3
"US-GOV-11-75366","Anti-Terrorism Assistance Training","United States Department of State","1,388,219,500","927,378,900","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-75366",3
"US-GOV-11-75368","Counterterrorism Anti-Terrorism Assistance","United States Department of State","34,956,464","13,474,939","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-75368",3
"US-GOV-11-76576","Unspecified Activity","United States Department of State","1,725,121,800","374,496,580","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-76576",3
"US-GOV-11-81948","International Narcotics Control and Law Enforcement: Country Program","United States Department of State","2,872,587,500","3,341,398,300","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-81948",3
"US-GOV-11-82000","International Narcotics Control and Law Enforcement: Unspecified Law Enforcement Activities","United States Department of State","5,306,168,000","5,573,988,400","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-82000",3
"US-GOV-1-1BF99DF315B6","Administrative Costs","United States Agency for International Development (USAID)","13,824,130","13,600,379","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-1BF99DF315B6",3
"US-GOV-11-N/A ADMIN-266951","Bureau of Diplomatic Security - DOS Equipment, Lands, and Structures","United States Department of State","1,395,076","3,300,206","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266951",3
"US-GOV-11-N/A ADMIN-266960","Bureau of Diplomatic Security - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","48,273,384","31,071,652","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266960",3
"US-GOV-11-N/A ADMIN-266961","Bureau of Diplomatic Security - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","223,185","13,657,567","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266961",3
"US-GOV-11-N/A ADMIN-266963","Bureau of Diplomatic Security - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","87,645,864","103,473,530","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266963",3
"US-GOV-11-N/A ADMIN-266973","Bureau of Diplomatic Security - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","72,801,960","81,106,750","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266973",3
"US-GOV-11-N/A ADMIN-266977","Bureau of Diplomatic Security - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","2,910,822","1,766,175","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266977",3
"US-GOV-11-N/A ADMIN-266981","Bureau of Diplomatic Security - DOS Travel and Transportation","United States Department of State","741,734","630,696","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266981",3
"US-GOV-11-N/A ADMIN-266983","Bureau of Diplomatic Security - DOS Travel and Transportation","United States Department of State","1,995,574","181,556","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-266983",3
"US-GOV-11-N/A ADMIN-272470","Bureau of Energy Resources - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","33,003,088","3,845,342","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-272470",3
"US-GOV-11-N/A ADMIN-272471","Bureau of Energy Resources - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","120,000","54,141","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-272471",3
"US-GOV-11-N/A ADMIN-272472","Bureau of Energy Resources - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","4,155,144","5,551,209","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-272472",3
"US-GOV-11-N/A ADMIN-272473","Bureau of Energy Resources - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","8,841,772","9,812,255","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-272473",3
"US-GOV-11-N/A ADMIN-272477","Bureau of Energy Resources - DOS Miscellaneous Goods, Services, and Operations Maintenance","United States Department of State","81,008,800","46,923,900","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-272477",3
"US-GOV-11-N/A ADMIN-289150","Bureau of Western Hemisphere Affairs - DOS Communications, Utilities, and Rental Payments","United States Department of State","51,142","27,140","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-289150",3
"US-GOV-11-N/A ADMIN-289151","Bureau of Western Hemisphere Affairs - DOS Communications, Utilities, and Rental Payments","United States Department of State","1,999","9,553","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-289151",3
"US-GOV-11-N/A ADMIN-289152","Bureau of Western Hemisphere Affairs - DOS Equipment, Lands, and Structures","United States Department of State","59,778","48,826","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-289152",3
"US-GOV-11-N/A ADMIN-289155","Bureau of Western Hemisphere Affairs - DOS Equipment, Lands, and Structures","United States Department of State","3,275","15,620","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-11-N%2FA%20ADMIN-289155",3
